Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
709864833,53,F,2,Graduate,Single,CA,91750,Yes,yes,no,Cellular,Businessman,12005.0,2.0
709865883,32,M,1,High School,Single,HI,91750,Yes,yes,no,Cellular,Businessman,116862.0,2.0
709868433,58,M,1,Graduate,Married,TX,91750,Yes,no,no,Cellular,Businessman,60839.0,3.0
709869708,54,F,2,High School,Married,NY,91750,Yes,no,no,Cellular,Businessman,48255.0,2.0
709871658,48,M,4,Unknown,Married,NY,91750,Yes,yes,no,Cellular,Selfemployeed,58881.0,3.0
709873683,55,M,1,Uneducated,Married,NY,91750,Yes,yes,no,Cellular,Retirees,58881.0,1.0
709876008,36,F,2,Unknown,Unknown,TX,91750,Yes,no,no,Cellular,Retirees,17671.0,1.0
709879458,56,F,1,Unknown,Unknown,PA,91750,No,yes,no,Cellular,Retirees,17671.0,1.0
709883883,47,M,4,Unknown,Unknown,TX,91750,No,no,no,Cellular,Selfemployeed,32243.0,1.0
709886583,53,F,3,Unknown,Single,CA,91750,Yes,yes,no,Telephone,Businessman,32243.0,1.0
709887483,51,F,3,High School,Married,FL,91750,Yes,yes,no,Cellular,Retirees,38348.0,1.0
709888383,59,M,0,Uneducated,Unknown,CA,91750,Yes,yes,no,Telephone,Retirees,19018.0,1.0
709891608,33,F,1,Uneducated,Married,FL,91750,Yes,yes,no,Unknown,Govt,19018.0,3.0
709892658,44,M,4,High School,Married,NY,91750,No,yes,no,Unknown,Govt,65216.0,1.0
709893858,49,M,2,High School,Married,NY,91750,Yes,yes,no,Cellular,Govt,71847.0,2.0
709895508,44,M,4,Unknown,Single,CA,91750,Yes,yes,no,Cellular,Govt,103638.0,1.0
709897983,57,F,0,Graduate,Single,CA,91750,No,yes,yes,Cellular,Selfemployeed,52805.0,1.0
709901058,35,M,2,High School,Married,NJ,91750,No,no,no,Cellular,Selfemployeed,52805.0,3.0
709902108,41,M,3,High School,Single,TX,91750,Yes,no,no,Cellular,Retirees,85981.0,3.0
709904508,41,M,2,High School,Married,UT,91750,No,yes,no,Cellular,Businessman,52950.0,2.0
709910733,39,M,2,Unknown,Married,TX,91750,No,no,no,Cellular,Businessman,126439.0,1.0
709912683,55,M,0,Unknown,Single,TX,91750,No,yes,no,Cellular,Govt,14975.0,1.0
709913733,37,F,3,High School,Single,MI,91750,No,no,no,Cellular,Selfemployeed,14975.0,2.0
709914858,40,M,3,High School,Single,CA,91750,No,no,no,Cellular,Selfemployeed,95077.0,2.0
709916058,65,F,1,Graduate,Single,NY,91750,No,no,no,Unknown,Selfemployeed,14975.0,2.0
709918158,53,F,2,Graduate,Married,CA,91750,No,yes,yes,Unknown,Selfemployeed,67145.0,2.0
709919283,58,F,0,Uneducated,Married,TX,91750,Yes,yes,no,Telephone,Selfemployeed,67145.0,3.0
709920258,36,M,4,Doctorate,Married,UT,91750,Yes,no,yes,Cellular,Selfemployeed,67145.0,3.0
709921158,56,F,1,Unknown,Married,CA,91750,No,no,no,Cellular,Selfemployeed,54921.0,3.0
709922508,51,M,2,Unknown,Married,CA,91750,Yes,yes,no,Cellular,Govt,93040.0,3.0
709925733,55,M,0,Doctorate,Married,CA,91750,No,no,no,Cellular,Govt,93040.0,1.0
709927458,50,F,3,Doctorate,Married,WA,91750,No,yes,no,Unknown,Selfemployeed,48536.0,1.0
709928358,51,M,3,Graduate,Single,TX,91750,Yes,no,no,Telephone,Govt,14975.0,2.0
709930758,26,F,1,Uneducated,Single,FL,91750,No,no,no,Unknown,Selfemployeed,14975.0,2.0
709932558,34,F,2,Uneducated,Single,TX,91750,No,no,no,Unknown,Selfemployeed,15484.0,3.0
709934808,56,M,3,Uneducated,Married,FL,91750,Yes,no,no,Cellular,Selfemployeed,156076.0,3.0
709935708,49,M,3,High School,Single,FL,91750,No,no,no,Cellular,Selfemployeed,156076.0,3.0
709937583,56,F,3,Graduate,Single,FL,91750,No,yes,no,Cellular,Businessman,156076.0,2.0
709938708,41,M,2,Graduate,Single,NY,91750,No,no,no,Cellular,Selfemployeed,69235.0,2.0
709942383,50,F,4,Graduate,Married,CA,91750,No,yes,no,Unknown,Selfemployeed,14975.0,3.0
709945458,55,M,1,Graduate,Single,NY,91750,No,no,no,Cellular,Retirees,78433.0,3.0
709946658,57,M,2,Graduate,Single,NY,91750,No,no,no,Cellular,Selfemployeed,71723.0,1.0
709948233,57,M,1,Graduate,Unknown,CA,91750,No,yes,no,Cellular,Selfemployeed,98193.0,3.0
709950858,42,F,3,Uneducated,Single,CA,91750,Yes,yes,no,Cellular,Retirees,37625.0,3.0
709952658,39,M,2,Uneducated,Single,CA,91750,Yes,no,no,Cellular,Govt,63651.0,2.0
709955958,38,F,0,Uneducated,Single,CA,91750,Yes,yes,no,Unknown,Govt,36794.0,3.0
709957158,42,M,3,High School,Married,TX,91750,Yes,no,no,Cellular,Retirees,45716.0,2.0
709959858,55,M,2,High School,Single,FL,91750,No,yes,no,Cellular,Selfemployeed,42908.0,1.0
709961958,45,F,4,High School,Single,NJ,91750,Yes,no,no,Unknown,Selfemployeed,5525.0,2.0
709965858,46,M,3,Uneducated,Married,NY,91750,No,no,yes,Telephone,Retirees,70704.0,2.0
709967358,35,F,2,Uneducated,Married,FL,91750,No,no,no,Cellular,Selfemployeed,14975.0,3.0
709969758,49,M,1,Graduate,Single,FL,91750,No,no,no,Unknown,Selfemployeed,147447.0,3.0
709971708,47,M,3,Post-Graduate,Single,MN,91750,No,no,no,Cellular,Selfemployeed,118831.0,3.0
709972908,51,M,2,Graduate,Single,NY,91750,Yes,no,no,Cellular,Selfemployeed,59285.0,3.0
709974108,54,F,1,Graduate,Unknown,NY,91750,Yes,yes,no,Cellular,Selfemployeed,34818.0,3.0
709976358,49,M,3,Graduate,Single,TX,91750,Yes,no,no,Cellular,Selfemployeed,46013.0,3.0
709977933,38,M,2,High School,Single,NY,91750,Yes,no,no,Cellular,Businessman,114772.0,1.0
709979583,40,F,3,Uneducated,Single,NY,91750,No,no,no,Unknown,Selfemployeed,19950.0,3.0
709980783,41,F,4,Graduate,Married,FL,91750,No,no,no,Cellular,Selfemployeed,109168.0,1.0
709982658,41,M,4,Graduate,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,109168.0,3.0
709984083,42,M,2,Graduate,Married,FL,91750,Yes,no,no,Cellular,Selfemployeed,109168.0,3.0
709985133,51,F,0,Graduate,Married,CA,91750,No,no,no,Unknown,Retirees,30557.0,3.0
709986633,57,F,2,Graduate,Married,FL,91750,No,no,no,Cellular,Retirees,22430.0,3.0
709987683,35,F,2,Graduate,Married,CA,91750,No,yes,no,Cellular,Selfemployeed,11385.0,3.0
709990983,38,F,3,Post-Graduate,Married,CA,91750,Yes,no,no,Cellular,Selfemployeed,11385.0,2.0
709991883,45,F,5,Post-Graduate,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,5225.0,3.0
709993158,61,F,0,Graduate,Single,CA,91750,No,no,no,Cellular,Selfemployeed,45266.0,1.0
709996833,45,M,2,Uneducated,Unknown,NJ,91750,No,no,no,Cellular,Businessman,104586.0,1.0
709997958,47,F,5,Uneducated,Unknown,CA,91750,No,no,no,Cellular,Businessman,37793.0,3.0
709999308,27,F,0,Unknown,Unknown,CA,91750,Yes,yes,no,Cellular,Govt,37793.0,1.0
710002833,43,M,3,Post-Graduate,Unknown,TX,91750,Yes,no,no,Cellular,Govt,50310.0,1.0
710003958,46,F,3,Post-Graduate,Single,CA,91750,No,yes,no,Cellular,Govt,50310.0,1.0
710004933,57,F,0,Unknown,Married,CA,91750,No,yes,no,Unknown,Govt,14029.0,2.0
710005683,40,F,4,Uneducated,Married,NJ,91750,Yes,no,yes,Cellular,Businessman,76798.0,2.0
710006958,37,M,3,Graduate,Married,CA,91750,Yes,yes,no,Cellular,Govt,76798.0,1.0
710013258,49,M,2,High School,Married,NY,91750,No,no,no,Cellular,Govt,63977.0,2.0
710014683,45,F,2,Graduate,Married,MI,91750,No,no,no,Cellular,Selfemployeed,32665.0,3.0
710015733,42,F,3,Unknown,Married,NY,91750,No,no,no,Cellular,Govt,35023.0,2.0
710016708,52,M,3,Unknown,Single,TX,91750,No,yes,no,Unknown,Businessman,109516.0,1.0
710017758,35,F,3,Unknown,Married,FL,91750,Yes,yes,yes,Cellular,Businessman,42161.0,2.0
710019933,34,F,2,High School,Married,FL,91750,No,no,no,Cellular,Businessman,32029.0,3.0
710023233,65,M,2,Unknown,Married,CA,91750,No,no,no,Cellular,Businessman,32029.0,3.0
710026458,36,M,2,Unknown,Married,CA,91750,Yes,no,no,Cellular,Businessman,119774.0,3.0
710027508,52,F,4,Graduate,Married,CA,91750,No,yes,no,Unknown,Selfemployeed,13102.0,3.0
710032608,62,F,0,Graduate,Married,FL,91750,No,yes,no,Unknown,Selfemployeed,14975.0,1.0
710035008,35,F,3,Uneducated,Married,FL,91750,No,no,no,Cellular,Retirees,28453.0,3.0
710036508,40,F,3,Graduate,Single,FL,91750,Yes,no,no,Cellular,Selfemployeed,8250.0,1.0
710038008,38,F,1,High School,Single,MO,91750,Yes,no,no,Unknown,Selfemployeed,14237.0,2.0
710039208,52,F,2,High School,Single,NY,91750,No,yes,no,Cellular,Retirees,44071.0,2.0
710040483,31,M,1,Graduate,Married,NY,91750,No,no,no,Cellular,Selfemployeed,44698.0,2.0
710043408,47,F,5,Uneducated,Married,CA,91750,No,no,no,Unknown,Selfemployeed,28323.0,2.0
710044308,50,F,0,Uneducated,Married,CA,91750,Yes,yes,no,Telephone,Govt,28323.0,3.0
710045058,42,F,2,Unknown,Married,TX,91750,Yes,yes,no,Cellular,Govt,12512.0,1.0
710047533,48,M,2,High School,Single,CA,91750,No,no,no,Cellular,Businessman,115498.0,1.0
710051658,39,M,2,High School,Single,FL,91750,No,yes,no,Cellular,Blue-Collar,60577.0,2.0
710056758,55,F,3,Post-Graduate,Unknown,TX,91750,No,no,yes,Cellular,Businessman,220595.0,3.0
710058033,51,M,3,Post-Graduate,Married,CA,91750,Yes,no,no,Cellular,White-Collar,42092.0,1.0
710061783,47,M,4,Uneducated,Married,NY,91750,Yes,no,no,Cellular,Blue-Collar,66411.0,1.0
710064033,43,F,4,Uneducated,Single,CA,91750,No,no,no,Cellular,Selfemployeed,38771.0,1.0
710066133,54,M,2,High School,Married,CA,91750,No,no,no,Cellular,Govt,119104.0,2.0
710067183,49,F,0,Graduate,Married,TX,91750,No,yes,no,Unknown,Govt,21188.0,1.0
710070183,53,F,2,Graduate,Married,TX,91750,Yes,no,no,Cellular,Blue-Collar,13600.0,3.0
710074458,47,M,1,Graduate,Married,TX,91750,No,no,no,Cellular,Retirees,56565.0,1.0
710077008,47,F,0,Graduate,Married,FL,91750,No,yes,yes,Cellular,White-Collar,38259.0,2.0
710078358,52,F,5,Graduate,Single,TX,91750,No,yes,yes,Cellular,White-Collar,50129.0,1.0
710080383,42,M,3,Graduate,Single,FL,91750,Yes,no,no,Cellular,Retirees,61330.0,2.0
710081208,41,M,5,Unknown,Unknown,GA,91750,Yes,no,no,Unknown,White-Collar,108672.0,1.0
710082708,47,F,4,Graduate,Single,TX,91750,No,no,yes,Cellular,Selfemployeed,11150.0,1.0
710084883,53,F,1,High School,Single,CA,91750,Yes,no,no,Cellular,White-Collar,33915.0,1.0
710086308,47,M,4,High School,Married,CA,91750,Yes,yes,no,Cellular,Govt,73962.0,3.0
710088483,54,F,4,Unknown,Married,CA,91750,Yes,yes,no,Cellular,Retirees,36022.0,3.0
710090133,45,F,2,Graduate,Single,FL,91750,No,no,no,Cellular,Selfemployeed,44956.0,1.0
710090958,44,F,4,Uneducated,Single,TX,91750,No,no,no,Cellular,Selfemployeed,52717.0,3.0
710092683,40,F,4,Graduate,Single,CA,91750,Yes,no,no,Unknown,Businessman,16725.0,2.0
710094108,48,M,2,Graduate,Married,NJ,91750,Yes,no,no,Telephone,White-Collar,95965.0,1.0
710096658,47,F,5,Graduate,Married,NY,91750,No,no,no,Cellular,Retirees,23257.0,3.0
710098233,44,M,4,Graduate,Married,NY,91750,Yes,no,no,Telephone,White-Collar,66212.0,2.0
710099358,49,M,2,Doctorate,Single,CA,91750,No,no,yes,Cellular,Selfemployeed,86420.0,2.0
710102208,53,M,2,High School,Single,NY,91750,No,yes,no,Cellular,Retirees,63887.0,2.0
710103558,55,F,1,Graduate,Unknown,CA,91750,No,no,yes,Cellular,Blue-Collar,12373.0,2.0
710104908,52,F,4,Uneducated,Single,CA,91750,No,yes,no,Cellular,Blue-Collar,10604.0,1.0
710106933,46,M,4,High School,Single,NY,91750,Yes,no,no,Unknown,Businessman,179997.0,1.0
710108133,46,F,2,Graduate,Single,TX,91750,No,yes,no,Cellular,Selfemployeed,11588.0,2.0
710109633,55,F,2,Graduate,Single,NY,91750,No,yes,no,Cellular,Selfemployeed,14975.0,1.0
710110683,41,M,4,Uneducated,Married,CA,91750,No,no,no,Cellular,Retirees,80840.0,1.0
710111733,49,F,2,Unknown,Married,TX,91750,Yes,yes,no,Unknown,Blue-Collar,12445.0,3.0
710112933,57,F,3,Post-Graduate,Married,CA,91750,No,yes,yes,Cellular,White-Collar,30206.0,2.0
710115108,50,M,3,Graduate,Single,NY,91750,Yes,no,no,Cellular,Blue-Collar,68950.0,1.0
710116833,54,F,1,Graduate,Married,TX,91750,Yes,yes,yes,Cellular,Govt,32073.0,2.0
710119233,51,F,2,Unknown,Married,TX,91750,No,no,no,Cellular,Businessman,52811.0,2.0
710120358,49,F,4,Graduate,Single,FL,91750,No,yes,yes,Unknown,Businessman,23844.0,2.0
710122458,53,F,2,Graduate,Married,NY,91750,No,yes,no,Cellular,Businessman,209926.0,1.0
710125608,59,M,0,Unknown,Married,NJ,91750,No,no,no,Telephone,Retirees,76846.0,1.0
710129283,65,F,0,High School,Married,NJ,91750,No,no,no,Cellular,Businessman,33675.0,2.0
710133858,37,F,2,High School,Married,TX,91750,Yes,yes,yes,Cellular,Selfemployeed,51900.0,1.0
710135058,51,F,2,Graduate,Married,FL,91750,Yes,no,no,Cellular,Selfemployeed,14975.0,1.0
710136258,26,F,1,High School,Single,FL,91750,No,yes,no,Cellular,Blue-Collar,32823.0,2.0
710138883,47,F,4,Unknown,Single,TX,91750,No,yes,no,Unknown,Selfemployeed,16670.0,1.0
710141208,53,F,1,High School,Unknown,TX,91750,No,yes,no,Cellular,White-Collar,128211.0,2.0
710142258,57,M,4,Graduate,Married,NY,91750,No,yes,no,Cellular,Govt,73371.0,1.0
710147958,51,F,0,Doctorate,Married,TX,91750,No,no,no,Cellular,Selfemployeed,9535.0,2.0
710149008,37,F,1,Graduate,Married,TX,91750,No,yes,yes,Cellular,White-Collar,22329.0,1.0
710150208,41,F,2,Graduate,Married,TX,91750,Yes,yes,yes,Cellular,Businessman,43253.0,1.0
710153583,45,M,4,Graduate,Single,FL,91750,Yes,no,no,Unknown,Businessman,118381.0,1.0
710155158,36,M,4,Graduate,Married,CA,91750,No,no,yes,Cellular,White-Collar,119274.0,2.0
710155983,57,M,2,Unknown,Single,IA,91750,Yes,yes,no,Cellular,Govt,115203.0,3.0
710157108,42,M,4,Graduate,Married,NY,91750,Yes,no,yes,Cellular,Retirees,71764.0,3.0
710159658,46,F,2,Graduate,Unknown,FL,91750,Yes,yes,no,Unknown,Govt,27454.0,2.0
710161083,45,M,3,Graduate,Single,TX,91750,Yes,yes,no,Cellular,White-Collar,101185.0,1.0
710162133,48,M,2,Graduate,Single,AZ,90025,Yes,yes,no,Cellular,White-Collar,117903.0,1.0
710163633,57,M,3,Post-Graduate,Single,TX,91750,No,yes,no,Cellular,Retirees,89211.0,3.0
710164683,43,F,3,Unknown,Married,NY,91750,No,yes,no,Cellular,Selfemployeed,24132.0,1.0
710166783,51,M,3,High School,Single,CA,91750,No,no,no,Cellular,Govt,56215.0,3.0
710170758,23,M,3,Graduate,Single,NY,91750,Yes,no,yes,Cellular,White-Collar,113257.0,3.0
710175783,36,F,1,Graduate,Married,CA,91750,Yes,no,yes,Cellular,Businessman,56950.0,1.0
710178558,39,M,1,High School,Single,TX,91750,No,yes,yes,Cellular,White-Collar,118482.0,1.0
710180958,44,F,2,Uneducated,Married,OR,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,2.0
710182383,55,F,1,Uneducated,Unknown,TX,91750,Yes,no,no,Unknown,Selfemployeed,39474.0,3.0
710183283,48,M,2,Graduate,Married,NY,91750,No,yes,no,Cellular,Businessman,90708.0,3.0
710186958,51,M,2,Graduate,Married,NY,91750,Yes,no,no,Cellular,White-Collar,62207.0,1.0
710188308,57,M,2,High School,Single,FL,91750,Yes,no,no,Cellular,Govt,86061.0,1.0
710190858,47,M,1,High School,Married,FL,91750,No,no,yes,Unknown,White-Collar,142186.0,2.0
710192283,53,M,1,Graduate,Single,TX,91750,No,yes,no,Cellular,Businessman,116314.0,1.0
710194683,50,F,1,Graduate,Single,TX,91750,No,yes,no,Cellular,Selfemployeed,25503.0,2.0
710197308,43,F,3,Graduate,Married,NY,91750,No,no,no,Cellular,Blue-Collar,50003.0,2.0
710201058,52,M,2,Uneducated,Single,TX,91750,No,yes,no,Cellular,Retirees,53374.0,3.0
710202783,43,F,4,Unknown,Single,TX,91750,Yes,no,no,Unknown,Selfemployeed,12846.0,3.0
710207208,52,M,1,Uneducated,Married,NY,91750,No,no,no,Cellular,White-Collar,126094.0,2.0
710208633,49,F,3,Unknown,Unknown,NY,91750,Yes,no,no,Cellular,White-Collar,15540.0,3.0
710211783,56,F,3,High School,Married,CA,91750,Yes,no,no,Unknown,Selfemployeed,24455.0,2.0
710213508,22,M,4,Unknown,Unknown,NJ,91750,Yes,no,yes,Unknown,Govt,115680.0,2.0
710218233,36,F,3,High School,Married,NY,91750,No,no,no,Cellular,Businessman,35185.0,2.0
710219658,54,M,2,Graduate,Single,NY,91750,No,no,no,Telephone,Blue-Collar,71892.0,3.0
710226708,37,M,3,Uneducated,Unknown,NY,91750,Yes,no,no,Cellular,Blue-Collar,69115.0,2.0
710227908,44,F,2,Graduate,Single,NY,91750,Yes,no,no,Telephone,Businessman,32887.0,2.0
710229333,49,F,2,Graduate,Unknown,CA,91750,Yes,no,no,Cellular,Selfemployeed,42568.0,2.0
710231433,46,F,4,Uneducated,Married,CA,91750,Yes,yes,yes,Unknown,White-Collar,36968.0,2.0
710232483,50,F,3,High School,Married,NY,91750,No,no,yes,Cellular,Businessman,237124.0,3.0
710233683,48,F,2,Graduate,Married,CA,91750,No,no,no,Telephone,Selfemployeed,14975.0,3.0
710237283,40,M,5,High School,Single,NY,91750,Yes,yes,yes,Cellular,Businessman,155097.0,3.0
710241858,36,F,2,Uneducated,Single,FL,91750,No,no,no,Cellular,Selfemployeed,20577.0,3.0
710243208,53,M,2,Graduate,Single,CA,91750,No,yes,no,Cellular,Govt,80933.0,2.0
710244108,53,M,0,Uneducated,Single,CA,90275,Yes,yes,no,Cellular,White-Collar,147537.0,3.0
710248233,47,F,3,Uneducated,Married,FL,91750,No,yes,no,Unknown,Selfemployeed,36936.0,2.0
710251608,42,F,4,Uneducated,Married,TX,91750,No,yes,yes,Cellular,Selfemployeed,14397.0,3.0
710255208,44,F,3,Unknown,Single,FL,91750,No,yes,yes,Telephone,Blue-Collar,19414.0,2.0
710256708,41,F,2,Graduate,Married,CA,91750,No,no,no,Unknown,Businessman,30183.0,2.0
710257683,40,M,2,Graduate,Married,CA,91750,Yes,yes,no,Cellular,Selfemployeed,66678.0,2.0
710260983,50,M,3,High School,Married,FL,91750,Yes,no,no,Cellular,Blue-Collar,112996.0,2.0
710262408,50,M,1,Doctorate,Married,TX,91750,No,yes,no,Cellular,White-Collar,147696.0,2.0
710263608,52,F,4,Graduate,Unknown,FL,91750,No,yes,no,Cellular,Retirees,22647.0,2.0
710267583,47,F,4,Post-Graduate,Single,CA,91750,No,yes,no,Cellular,White-Collar,45172.0,2.0
710268858,45,F,2,High School,Single,TX,91750,No,no,no,Unknown,White-Collar,35216.0,2.0
710273658,41,F,4,Unknown,Married,FL,91750,No,no,no,Telephone,Govt,33313.0,2.0
710277183,57,F,2,Doctorate,Married,CA,91750,No,yes,yes,Cellular,Retirees,57568.0,2.0
710278458,39,F,2,Doctorate,Married,NY,91750,No,yes,yes,Cellular,Selfemployeed,14975.0,2.0
710279508,48,F,2,High School,Married,CA,91750,No,yes,yes,Cellular,Selfemployeed,14975.0,2.0
710280558,39,F,2,High School,Single,CA,91750,No,yes,no,Cellular,Selfemployeed,9535.0,2.0
710284233,56,F,1,Graduate,Married,TX,91750,No,no,no,Unknown,Retirees,27492.0,3.0
710287533,40,F,3,High School,Married,NY,91750,No,no,no,Cellular,Selfemployeed,23783.0,2.0
710288883,40,M,4,High School,Married,MI,91750,Yes,yes,no,Cellular,White-Collar,91552.0,3.0
710289783,50,F,1,Graduate,Married,CA,91750,No,yes,no,Cellular,Govt,29411.0,2.0
710292333,49,F,4,Graduate,Married,TX,91750,Yes,no,yes,Cellular,Selfemployeed,30862.0,2.0
710294808,51,M,1,High School,Single,FL,91750,No,no,no,Unknown,Businessman,65840.0,2.0
710295858,47,M,2,Graduate,Married,TX,91750,Yes,yes,no,Cellular,White-Collar,110796.0,2.0
710297133,39,M,2,Graduate,Married,TX,91750,No,yes,no,Unknown,Retirees,38051.0,3.0
710299608,56,F,1,Uneducated,Married,PA,91750,No,no,no,Cellular,Selfemployeed,2565.0,3.0
710300733,53,M,2,Post-Graduate,Single,CO,91750,No,yes,no,Telephone,Businessman,140591.0,2.0
710301858,45,M,2,Graduate,Single,NJ,91750,No,yes,no,Cellular,Selfemployeed,42835.0,2.0
710303208,43,F,3,Uneducated,Married,TX,91750,Yes,no,no,Cellular,Businessman,207019.0,2.0
710306358,42,M,4,Doctorate,Married,FL,91750,No,no,no,Cellular,White-Collar,109699.0,2.0
710307933,41,F,0,High School,Married,TX,91750,No,no,no,Telephone,White-Collar,28141.0,2.0
710308983,58,M,2,Graduate,Married,NJ,91750,Yes,no,no,Cellular,Blue-Collar,51851.0,3.0
710310108,42,M,4,Uneducated,Married,NY,91750,No,no,no,Cellular,Selfemployeed,73394.0,2.0
710311233,37,M,4,Graduate,Married,NJ,91750,No,no,no,Cellular,Selfemployeed,65446.0,2.0
710312658,50,F,1,Graduate,Married,TX,91750,Yes,no,no,Cellular,Blue-Collar,14435.0,2.0
710317758,54,F,2,Unknown,Married,NY,91750,No,no,no,Cellular,Businessman,20506.0,2.0
710319108,47,M,2,High School,Married,OR,91750,Yes,no,no,Cellular,Selfemployeed,67851.0,3.0
710322033,42,M,4,Graduate,Unknown,TX,91750,Yes,yes,no,Telephone,Govt,66374.0,2.0
710325258,49,F,4,Unknown,Single,FL,91750,No,yes,no,Cellular,Govt,36025.0,2.0
710327508,60,F,1,Uneducated,Married,TX,91750,No,yes,no,Cellular,Businessman,55125.0,2.0
710333883,51,F,1,High School,Single,CA,91750,No,no,no,Unknown,Businessman,18232.0,2.0
710335983,52,M,4,Graduate,Single,TX,91750,Yes,no,no,Cellular,White-Collar,56763.0,2.0
710342508,46,F,4,Graduate,Single,NY,91750,No,no,no,Cellular,Govt,47337.0,1.0
710343783,34,M,1,Graduate,Unknown,AK,99504,No,no,no,Cellular,Selfemployeed,70751.0,2.0
710345808,60,F,0,Uneducated,Married,NY,91750,Yes,no,no,Cellular,Blue-Collar,16523.0,3.0
710349258,48,F,3,Post-Graduate,Married,TX,91750,Yes,no,no,Cellular,Govt,51233.0,1.0
710353233,45,F,2,Graduate,Married,TX,91750,Yes,yes,no,Cellular,White-Collar,56519.0,2.0
710357208,41,M,3,Unknown,Married,NY,91750,No,yes,no,Cellular,Businessman,102852.0,1.0
710359458,40,M,3,Uneducated,Married,FL,91750,Yes,yes,yes,Cellular,White-Collar,63390.0,3.0
710360583,52,M,2,Post-Graduate,Single,FL,91750,No,yes,no,Cellular,Blue-Collar,113431.0,1.0
710362233,39,F,1,Graduate,Married,CA,90094,No,no,no,Cellular,White-Collar,145292.0,1.0
710363433,38,F,3,High School,Unknown,CA,91750,No,yes,no,Cellular,Retirees,27552.0,1.0
710364258,36,F,2,Graduate,Single,CA,91750,No,no,no,Cellular,White-Collar,22190.0,3.0
710369658,41,M,3,Graduate,Married,NY,91750,Yes,yes,no,Cellular,White-Collar,64978.0,1.0
710370483,52,F,1,Uneducated,Single,TX,91750,Yes,no,no,Cellular,Selfemployeed,14975.0,2.0
710371683,55,M,2,High School,Married,MO,91750,No,yes,no,Cellular,Selfemployeed,50152.0,1.0
710374008,49,M,2,Doctorate,Married,TX,91750,Yes,yes,no,Cellular,White-Collar,122023.0,1.0
710375283,50,F,1,Unknown,Single,FL,91750,No,yes,no,Cellular,Retirees,23938.0,2.0
710376708,57,M,2,Graduate,Married,NY,91750,Yes,yes,yes,Cellular,Businessman,45454.0,1.0
710382108,49,F,5,Post-Graduate,Unknown,CA,91750,No,no,no,Telephone,Selfemployeed,53605.0,1.0
710383158,56,F,3,High School,Married,FL,91750,Yes,no,no,Cellular,Selfemployeed,14975.0,2.0
710387583,40,F,4,Uneducated,Married,TX,91750,No,no,yes,Cellular,Selfemployeed,5525.0,2.0
710391258,50,F,0,High School,Single,CA,91750,Yes,yes,no,Unknown,Retirees,22489.0,1.0
710395233,51,M,1,Unknown,Single,CA,91750,No,no,no,Unknown,Govt,115886.0,1.0
710401458,60,F,1,Graduate,Single,NY,91750,Yes,yes,no,Cellular,Govt,58741.0,1.0
710402508,40,F,4,Unknown,Single,CA,91750,No,no,no,Unknown,White-Collar,37898.0,1.0
710404533,39,F,1,Graduate,Single,TX,91750,Yes,yes,no,Cellular,Selfemployeed,13158.0,3.0
710405808,53,F,3,Graduate,Married,CO,91750,Yes,yes,no,Cellular,Businessman,176864.0,3.0
